Datetime,open,high,low,close,volume
2019-07-22 08:30:00,40.2599983215332,40.474998474121094,40.25,40.38999938964844,170576.0
2019-07-22 08:31:00,40.38999938964844,40.45500183105469,40.36000061035156,40.449798583984375,10281.0
2019-07-22 08:32:00,40.459999084472656,40.459999084472656,40.43000030517578,40.45000076293945,10739.0
2019-07-22 08:33:00,40.44499969482422,40.449798583984375,40.349998474121094,40.349998474121094,19124.0
2019-07-22 08:34:00,40.349998474121094,40.369998931884766,40.32500076293945,40.33000183105469,6526.0
2019-07-22 08:35:00,40.33000183105469,40.35499954223633,40.29999923706055,40.32500076293945,16316.0
2019-07-22 08:36:00,40.32500076293945,40.33000183105469,40.25,40.310001373291016,14595.0
2019-07-22 08:37:00,40.31999969482422,40.31999969482422,40.2400016784668,40.2400016784668,6797.0
2019-07-22 08:38:00,40.2599983215332,40.2599983215332,40.220001220703125,40.25,12686.0
2019-07-22 08:39:00,40.25,40.2599983215332,40.209999084472656,40.2400016784668,11140.0
2019-07-22 08:40:00,40.230098724365234,40.279998779296875,40.22999954223633,40.26499938964844,21708.0
2019-07-22 08:41:00,40.27000045776367,40.290000915527344,40.255001068115234,40.290000915527344,19946.0
2019-07-22 08:42:00,40.290000915527344,40.290000915527344,40.23500061035156,40.255001068115234,10366.0
2019-07-22 08:43:00,40.25,40.28990173339844,40.25,40.28499984741211,6695.0
2019-07-22 08:44:00,40.28499984741211,40.28499984741211,40.22999954223633,40.23500061035156,9432.0
2019-07-22 08:45:00,40.2400016784668,40.27000045776367,40.220001220703125,40.220001220703125,17521.0
2019-07-22 08:46:00,40.21500015258789,40.23500061035156,40.185001373291016,40.18980026245117,17294.0
2019-07-22 08:47:00,40.189998626708984,40.20000076293945,40.185001373291016,40.185001373291016,13925.0
2019-07-22 08:48:00,40.18000030517578,40.224998474121094,40.18000030517578,40.21500015258789,12172.0
2019-07-22 08:49:00,40.21500015258789,40.22999954223633,40.209999084472656,40.22999954223633,5256.0
2019-07-22 08:50:00,40.22999954223633,40.31890106201172,40.224998474121094,40.29999923706055,19371.0
2019-07-22 08:51:00,40.30500030517578,40.31999969482422,40.29999923706055,40.31999969482422,14157.0
2019-07-22 08:52:00,40.314998626708984,40.34000015258789,40.310001373291016,40.34000015258789,8776.0
2019-07-22 08:53:00,40.334999084472656,40.349998474121094,40.31999969482422,40.334999084472656,12406.0
2019-07-22 08:54:00,40.34000015258789,40.3650016784668,40.33000183105469,40.36000061035156,14967.0
2019-07-22 08:55:00,40.3650016784668,40.375,40.36000061035156,40.3650016784668,9315.0
2019-07-22 08:56:00,40.36000061035156,40.369998931884766,40.36000061035156,40.3650016784668,10249.0
2019-07-22 08:57:00,40.36000061035156,40.380001068115234,40.34000015258789,40.369998931884766,35251.0
2019-07-22 08:58:00,40.369998931884766,40.38999938964844,40.36000061035156,40.36000061035156,15705.0
2019-07-22 08:59:00,,,,,
2019-07-22 09:00:00,40.36000061035156,40.3650016784668,40.349998474121094,40.35499954223633,53667.0
2019-07-22 09:01:00,,,,,
2019-07-22 09:02:00,40.3650016784668,40.369998931884766,40.3650016784668,40.3650016784668,42158.0
2019-07-22 09:03:00,,,,,
2019-07-22 09:04:00,,,,,
2019-07-22 09:05:00,40.369998931884766,40.38059997558594,40.36000061035156,40.38059997558594,77870.0
2019-07-22 09:06:00,40.38209915161133,40.40999984741211,40.380001068115234,40.38999938964844,12001.0
2019-07-22 09:07:00,40.3849983215332,40.400001525878906,40.3849983215332,40.39500045776367,15891.0
2019-07-22 09:08:00,40.400001525878906,40.43000030517578,40.39500045776367,40.42499923706055,19253.0
2019-07-22 09:09:00,40.43000030517578,40.435001373291016,40.42499923706055,40.43000030517578,4692.0
2019-07-22 09:10:00,,,,,
2019-07-22 09:11:00,40.400001525878906,40.404998779296875,40.400001525878906,40.404998779296875,80774.0
2019-07-22 09:12:00,40.400001525878906,40.40999984741211,40.400001525878906,40.400001525878906,5916.0
2019-07-22 09:13:00,40.400001525878906,40.41999816894531,40.400001525878906,40.40999984741211,24419.0
2019-07-22 09:14:00,40.40999984741211,40.435001373291016,40.404998779296875,40.43000030517578,15351.0
