Datetime,open,high,low,close,volume
2019-07-22 08:30:00,258.75,259.0,258.1700134277344,258.3599853515625,292253.0
2019-07-22 08:31:00,258.3900146484375,258.8999938964844,258.17999267578125,258.8739929199219,37066.0
2019-07-22 08:32:00,258.8999938964844,259.2799987792969,258.55999755859375,259.0299987792969,42539.0
2019-07-22 08:33:00,259.2099914550781,259.2699890136719,258.70001220703125,259.0277099609375,44977.0
2019-07-22 08:34:00,259.1199951171875,259.2699890136719,258.7200012207031,259.0,31032.0
2019-07-22 08:35:00,259.0950012207031,259.70001220703125,258.9999084472656,259.29998779296875,57029.0
2019-07-22 08:36:00,259.3500061035156,259.79998779296875,259.3500061035156,259.7901916503906,22535.0
2019-07-22 08:37:00,260.1099853515625,260.3299865722656,259.75,259.82501220703125,152334.0
2019-07-22 08:38:00,259.8450012207031,260.25,259.75,260.1300048828125,25384.0
2019-07-22 08:39:00,260.1976013183594,260.3500061035156,259.9490051269531,260.05999755859375,47365.0
2019-07-22 08:40:00,260.0400085449219,260.20001220703125,259.6600036621094,259.7825012207031,32056.0
2019-07-22 08:41:00,259.8738098144531,260.2699890136719,259.8738098144531,260.25,24882.0
2019-07-22 08:42:00,260.260009765625,260.3999938964844,260.1300048828125,260.1400146484375,54544.0
2019-07-22 08:43:00,260.239990234375,260.6499938964844,260.0404968261719,260.5,44396.0
2019-07-22 08:44:00,260.54998779296875,260.7799987792969,260.44000244140625,260.5205993652344,43386.0
2019-07-22 08:45:00,260.5400085449219,261.1390075683594,260.4849853515625,261.0,47137.0
2019-07-22 08:46:00,260.9200134277344,260.9798889160156,260.28009033203125,260.4200134277344,29883.0
2019-07-22 08:47:00,260.44000244140625,260.70001220703125,260.4100036621094,260.70001220703125,21412.0
2019-07-22 08:48:00,260.67999267578125,261.1944885253906,260.4800109863281,261.0199890136719,41809.0
2019-07-22 08:49:00,261.0201110839844,261.2799987792969,260.94000244140625,261.25,36958.0
2019-07-22 08:50:00,261.2200012207031,261.7961120605469,261.0,261.6199951171875,80147.0
2019-07-22 08:51:00,261.62091064453125,262.1499938964844,261.5400085449219,261.5400085449219,92338.0
2019-07-22 08:52:00,261.5299987792969,261.70001220703125,261.2300109863281,261.2799987792969,68004.0
2019-07-22 08:53:00,261.2900085449219,261.42999267578125,260.80999755859375,261.2284851074219,67614.0
2019-07-22 08:54:00,261.30499267578125,261.6000061035156,261.30499267578125,261.4150085449219,63702.0
2019-07-22 08:55:00,261.42449951171875,261.5400085449219,261.1300048828125,261.2900085449219,36586.0
2019-07-22 08:56:00,261.29541015625,261.7850036621094,261.1199951171875,261.7850036621094,60997.0
2019-07-22 08:57:00,261.8500061035156,262.0895080566406,261.75,261.9849853515625,66128.0
2019-07-22 08:58:00,262.0350036621094,262.1549987792969,261.41009521484375,261.41009521484375,36003.0
2019-07-22 08:59:00,261.5199890136719,261.7699890136719,261.30999755859375,261.3782043457031,20578.0
2019-07-22 09:00:00,261.44000244140625,261.44000244140625,260.8450012207031,260.8900146484375,34799.0
2019-07-22 09:01:00,261.06500244140625,261.06500244140625,260.6120910644531,260.6499938964844,26669.0
2019-07-22 09:02:00,260.6099853515625,260.7200012207031,260.4205017089844,260.6400146484375,33465.0
2019-07-22 09:03:00,260.6700134277344,260.8963928222656,260.4599914550781,260.6299133300781,31171.0
2019-07-22 09:04:00,260.6300048828125,260.7300109863281,260.48590087890625,260.5,17992.0
